#Parameters = {realphi=0; phi=360; theta=3; blendraduis=2.8456603219661; L=6; Pin=1; a=20; b=10; blendFmax=0.02; blendradius=2.85; d=5; s=4; ta=16.03; tb=10.61; totaltime=10; trh=1.69; wr=11.49; wt=0.91}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
6.5600000000000	-31.068915801643
6.5608000000000	-31.087510327908
6.5616000000000	-31.106034071076
6.5624000000000	-31.124486140755
6.5632000000000	-31.142865651975
6.5640000000000	-31.161171725311
6.5648000000000	-31.179403486999
6.5656000000000	-31.197560069058
6.5664000000000	-31.215640609413
6.5672000000000	-31.233644252011
6.5680000000000	-31.251570146942
6.5688000000000	-31.269417450558
6.5696000000000	-31.287185325593
6.5704000000000	-31.304872941280
6.5712000000000	-31.322479473469
6.5720000000000	-31.340004104746
6.5728000000000	-31.357446024549
6.5736000000000	-31.374804429284
6.5744000000000	-31.392078522444
6.5752000000000	-31.409267514718
6.5760000000000	-31.426370624112
6.5768000000000	-31.443387076059
6.5776000000000	-31.460316103533
6.5784000000000	-31.477156947162
6.5792000000000	-31.493908855335
6.5800000000000	-31.510571084320
6.5808000000000	-31.527142898365
6.5816000000000	-31.543623569814
6.5824000000000	-31.560012379207
6.5832000000000	-31.576308615391
6.5840000000000	-31.592511575624
6.5848000000000	-31.608620565677
6.5856000000000	-31.624634899940
6.5864000000000	-31.640553901518
6.5872000000000	-31.656376902337
6.5880000000000	-31.672103243237
6.5888000000000	-31.687732274073
6.5896000000000	-31.703263353807
6.5904000000000	-31.718695850606
6.5912000000000	-31.734029141932
6.5920000000000	-31.749262614632
6.5928000000000	-31.764395665029
6.5936000000000	-31.779427699011
6.5944000000000	-31.794358132112
6.5952000000000	-31.809186389599
6.5960000000000	-31.823911906555
6.5968000000000	-31.838534127957
6.5976000000000	-31.853052508756
6.5984000000000	-31.867466513951
6.5992000000000	-31.881775618666
6.6000000000000	-31.895979308222
6.6008000000000	-31.910077078206
6.6016000000000	-31.924068434538
6.6024000000000	-31.937952893542
6.6032000000000	-31.951729982003
6.6040000000000	-31.965399237236
6.6048000000000	-31.978960207137
6.6056000000000	-31.992412450247
6.6064000000000	-32.005755535806
6.6072000000000	-32.018989043801
6.6080000000000	-32.032112565018
6.6088000000000	-32.045125701094
6.6096000000000	-32.058028064555
6.6104000000000	-32.070819278864
6.6112000000000	-32.083498978460
6.6120000000000	-32.096066808795
6.6128000000000	-32.108522426367
6.6136000000000	-32.120865498760
6.6144000000000	-32.133095704666
6.6152000000000	-32.145212733916
6.6160000000000	-32.157216287507
6.6168000000000	-32.169106077620
6.6176000000000	-32.180881827642
6.6184000000000	-32.192543272184
6.6192000000000	-32.204090157095
6.6200000000000	-32.215522239469
6.6208000000000	-32.226839287662
6.6216000000000	-32.238041081292
6.6224000000000	-32.249127411246
6.6232000000000	-32.260098079680
6.6240000000000	-32.270952900017
6.6248000000000	-32.281691696941
6.6256000000000	-32.292314306394
6.6264000000000	-32.302820575563
6.6272000000000	-32.313210362867
6.6280000000000	-32.323483537944
6.6288000000000	-32.333639981634
6.6296000000000	-32.343679585952
6.6304000000000	-32.353602254073
6.6312000000000	-32.363407900301
6.6320000000000	-32.373096450043
6.6328000000000	-32.382667839774
6.6336000000000	-32.392122017009
6.6344000000000	-32.401458940261
6.6352000000000	-32.410678579007
6.6360000000000	-32.419780913642
6.6368000000000	-32.428765935438
6.6376000000000	-32.437633646496
6.6384000000000	-32.446384059696
6.6392000000000	-32.455017198649
6.6400000000000	-32.463533097640
6.6408000000000	-32.471931801571
6.6416000000000	-32.480213365905
6.6424000000000	-32.488377856602
6.6432000000000	-32.496425350059
6.6440000000000	-32.504355933038
6.6448000000000	-32.512169702607
6.6456000000000	-32.519866766060
6.6464000000000	-32.527447240853
6.6472000000000	-32.534911254521
6.6480000000000	-32.542258944610
6.6488000000000	-32.549490458591
6.6496000000000	-32.556605953784
6.6504000000000	-32.563605597272
6.6512000000000	-32.570489565815
6.6520000000000	-32.577258045769
6.6528000000000	-32.583911232993
6.6536000000000	-32.590449332756
6.6544000000000	-32.596872559651
6.6552000000000	-32.603181137497
6.6560000000000	-32.609375299243
6.6568000000000	-32.615455286875
6.6576000000000	-32.621421351309
6.6584000000000	-32.627273752298
6.6592000000000	-32.633012758327
6.6600000000000	-32.638638646509
6.6608000000000	-32.644151702481
6.6616000000000	-32.649552220297
6.6624000000000	-32.654840502320
6.6632000000000	-32.660016859115
6.6640000000000	-32.665081609337
6.6648000000000	-32.670035079621
6.6656000000000	-32.674877604469
6.6664000000000	-32.679609526135
6.6672000000000	-32.684231194515
6.6680000000000	-32.688742967026
6.6688000000000	-32.693145208495
6.6696000000000	-32.697438291038
6.6704000000000	-32.701622593944
6.6712000000000	-32.705698503553
6.6720000000000	-32.709666413143
6.6728000000000	-32.713526722804
6.6736000000000	-32.717279839320
6.6744000000000	-32.720926176046
6.6752000000000	-32.724466152787
6.6760000000000	-32.727900195680
6.6768000000000	-32.731228737063
6.6776000000000	-32.734452215358
6.6784000000000	-32.737571074948
6.6792000000000	-32.740585766049
6.6800000000000	-32.743496744592
6.6808000000000	-32.746304472093
6.6816000000000	-32.749009415534
6.6824000000000	-32.751612047237
6.6832000000000	-32.754112844739
6.6840000000000	-32.756512290670
6.6848000000000	-32.758810872627
6.6856000000000	-32.761009083050
6.6864000000000	-32.763107419101
6.6872000000000	-32.765106382537
6.6880000000000	-32.767006479589
6.6888000000000	-32.768808220839
6.6896000000000	-32.770512121095
6.6904000000000	-32.772118699270
6.6912000000000	-32.773628478261
6.6920000000000	-32.775041984828
6.6928000000000	-32.776359749469
6.6936000000000	-32.777582306303
6.6944000000000	-32.778710192951
6.6952000000000	-32.779743950413
6.6960000000000	-32.780684122950
6.6968000000000	-32.781531257971
6.6976000000000	-32.782285905907
6.6984000000000	-32.782948620102
6.6992000000000	-32.783519956693
6.7000000000000	-32.784000474495
6.7008000000000	-32.784390734888
6.7016000000000	-32.784691301704
6.7024000000000	-32.784902741113
6.7032000000000	-32.785025621511
6.7040000000000	-32.785060513409
6.7048000000000	-32.785007989326
6.7056000000000	-32.784868623677
6.7064000000000	-32.784642992666
6.7072000000000	-32.784331674180
6.7080000000000	-32.783935247683
6.7088000000000	-32.783454294109
6.7096000000000	-32.782889395761
6.7104000000000	-32.782241136209
6.7112000000000	-32.781510100183
6.7120000000000	-32.780696873481
6.7128000000000	-32.779802042863
6.7136000000000	-32.778826195956
6.7144000000000	-32.777769921158
6.7152000000000	-32.776633807537
6.7160000000000	-32.775418444745
6.7168000000000	-32.774124422918
6.7176000000000	-32.772752332587
6.7184000000000	-32.771302764587
6.7192000000000	-32.769776309965
6.7200000000000	-32.768173559897
6.7208000000000	-32.766495105597
6.7216000000000	-32.764741538230
6.7224000000000	-32.762913448833
6.7232000000000	-32.761011428228
6.7240000000000	-32.759036066941
6.7248000000000	-32.756987955120
6.7256000000000	-32.754867682460
6.7264000000000	-32.752675838122
6.7272000000000	-32.750413010655
6.7280000000000	-32.748079787925
6.7288000000000	-32.745676757038
6.7296000000000	-32.743204504268
6.7304000000000	-32.740663614988
6.7312000000000	-32.738054673595
6.7320000000000	-32.735378263446
6.7328000000000	-32.732634966789
6.7336000000000	-32.729825364697
6.7344000000000	-32.726950037003
6.7352000000000	-32.724009562238
6.7360000000000	-32.721004517566
6.7368000000000	-32.717935478726
6.7376000000000	-32.714803019973
6.7384000000000	-32.711607714016
6.7392000000000	-32.708350131964
6.7400000000000	-32.705030843270
6.7408000000000	-32.701650415677
6.7416000000000	-32.698209415163
6.7424000000000	-32.694708405892
6.7432000000000	-32.691147950160
6.7440000000000	-32.687528608349
6.7448000000000	-32.683850938876
6.7456000000000	-32.680115498148
6.7464000000000	-32.676322840516
6.7472000000000	-32.672473518229
6.7480000000000	-32.668568081395
6.7488000000000	-32.664607077930
6.7496000000000	-32.660591053530
6.7504000000000	-32.656520551618
6.7512000000000	-32.652396113316
6.7520000000000	-32.648218277400
6.7528000000000	-32.643987580268
6.7536000000000	-32.639704555904
6.7544000000000	-32.635369735842
6.7552000000000	-32.630983649135
6.7560000000000	-32.626546822324
6.7568000000000	-32.622059779403
6.7576000000000	-32.617523041793
6.7584000000000	-32.612937128313
6.7592000000000	-32.608302555150
6.7600000000000	-32.603619835834
6.7608000000000	-32.598889481214
6.7616000000000	-32.594111999428
6.7624000000000	-32.589287895885
6.7632000000000	-32.584417673239
6.7640000000000	-32.579501831368
6.7648000000000	-32.574540867355
6.7656000000000	-32.569535275464
6.7664000000000	-32.564485547126
6.7672000000000	-32.559392170916
6.7680000000000	-32.554255632539
6.7688000000000	-32.549076414815
6.7696000000000	-32.543854997657
6.7704000000000	-32.538591858065
6.7712000000000	-32.533287470107
6.7720000000000	-32.527942304905
6.7728000000000	-32.522556830627
6.7736000000000	-32.517131512474
6.7744000000000	-32.511666812668
6.7752000000000	-32.506163190442
6.7760000000000	-32.500621102035
6.7768000000000	-32.495041000679
6.7776000000000	-32.489423336595
6.7784000000000	-32.483768556981
6.7792000000000	-32.478077106014
6.7800000000000	-32.472349424835
6.7808000000000	-32.466585951552
6.7816000000000	-32.460787121233
6.7824000000000	-32.454953365900
6.7832000000000	-32.449085114531
6.7840000000000	-32.443182793052
6.7848000000000	-32.437246824343
6.7856000000000	-32.431277628227
6.7864000000000	-32.425275621480
6.7872000000000	-32.419241217823
6.7880000000000	-32.413174827927
6.7888000000000	-32.407076859412
6.7896000000000	-32.400947716851
6.7904000000000	-32.394787801770
6.7912000000000	-32.388597512652
6.7920000000000	-32.382377244940
6.7928000000000	-32.376127391041
6.7936000000000	-32.369848340330
6.7944000000000	-32.363540479153
6.7952000000000	-32.357204190836
6.7960000000000	-32.350839855687
6.7968000000000	-32.344447851005
6.7976000000000	-32.338028551083
6.7984000000000	-32.331582327216
6.7992000000000	-32.325109547711
6.8000000000000	-32.318610577892
6.8008000000000	-32.312085780108
6.8016000000000	-32.305535513741
6.8024000000000	-32.298960135217
6.8032000000000	-32.292359998012
6.8040000000000	-32.285735452665
6.8048000000000	-32.279086846783
6.8056000000000	-32.272414525056
6.8064000000000	-32.265718829265
6.8072000000000	-32.259000098290
6.8080000000000	-32.252258668127
6.8088000000000	-32.245494871894
6.8096000000000	-32.238709039844
6.8104000000000	-32.231901499377
6.8112000000000	-32.225072575054
6.8120000000000	-32.218222588604
6.8128000000000	-32.211351858941
6.8136000000000	-32.204460702177
6.8144000000000	-32.197549431631
6.8152000000000	-32.190618357846
6.8160000000000	-32.183667788598
6.8168000000000	-32.176698028915
6.8176000000000	-32.169709381086
6.8184000000000	-32.162702144680
6.8192000000000	-32.155676616552
6.8200000000000	-32.148633090865
6.8208000000000	-32.141571859101
6.8216000000000	-32.134493210077
6.8224000000000	-32.127397429957
6.8232000000000	-32.120284802269
6.8240000000000	-32.113155607919
6.8248000000000	-32.106010125207
6.8256000000000	-32.098848629843
6.8264000000000	-32.091671394959
6.8272000000000	-32.084478691127
6.8280000000000	-32.077270786374
6.8288000000000	-32.070047946199
6.8296000000000	-32.062810433585
6.8304000000000	-32.055558509018
6.8312000000000	-32.048292430503
6.8320000000000	-32.041012453578
6.8328000000000	-32.033718831331
6.8336000000000	-32.026411814415
6.8344000000000	-32.019091651068
6.8352000000000	-32.011758587123
6.8360000000000	-32.004412866031
6.8368000000000	-31.997054728871
6.8376000000000	-31.989684414370
6.8384000000000	-31.982302158920
6.8392000000000	-31.974908196592
6.8400000000000	-31.967502759153
6.8408000000000	-31.960086076083
6.8416000000000	-31.952658374592
6.8424000000000	-31.945219879637
6.8432000000000	-31.937770813934
6.8440000000000	-31.930311397981
6.8448000000000	-31.922841850069
6.8456000000000	-31.915362386304
6.8464000000000	-31.907873220617
6.8472000000000	-31.900374564786
6.8480000000000	-31.892866628450
6.8488000000000	-31.885349619126
6.8496000000000	-31.877823742224
6.8504000000000	-31.870289201067
6.8512000000000	-31.862746196904
6.8520000000000	-31.855194928929
6.8528000000000	-31.847635594293
6.8536000000000	-31.840068388126
6.8544000000000	-31.832493503551
6.8552000000000	-31.824911131699
6.8560000000000	-31.817321461726
6.8568000000000	-31.809724680830
6.8576000000000	-31.802120974266
6.8584000000000	-31.794510525365
6.8592000000000	-31.786893515545
6.8600000000000	-31.779270124331
6.8608000000000	-31.771640529370
6.8616000000000	-31.764004906448
6.8624000000000	-31.756363429502
6.8632000000000	-31.748716270642
6.8640000000000	-31.741063600159
6.8648000000000	-31.733405586549
6.8656000000000	-31.725742396523
6.8664000000000	-31.718074195023
6.8672000000000	-31.710401145241
6.8680000000000	-31.702723408631
6.8688000000000	-31.695041144926
6.8696000000000	-31.687354512152
6.8704000000000	-31.679663666645
6.8712000000000	-31.671968763066
6.8720000000000	-31.664269954413
6.8728000000000	-31.656567392042
6.8736000000000	-31.648861225676
6.8744000000000	-31.641151603423
6.8752000000000	-31.633438671790
6.8760000000000	-31.625722575698
6.8768000000000	-31.618003458497
6.8776000000000	-31.610281461979
6.8784000000000	-31.602556726395
6.8792000000000	-31.594829390467
6.8800000000000	-31.587099591405
6.8808000000000	-31.579367464916
6.8816000000000	-31.571633145227
6.8824000000000	-31.563896765090
6.8832000000000	-31.556158455800
6.8840000000000	-31.548418347212
6.8848000000000	-31.540676567748
6.8856000000000	-31.532933244417
6.8864000000000	-31.525188502825
6.8872000000000	-31.517442467189
6.8880000000000	-31.509695260353
6.8888000000000	-31.501947003797
6.8896000000000	-31.494197817656
6.8904000000000	-31.486447820727
6.8912000000000	-31.478697130488
6.8920000000000	-31.470945863106
6.8928000000000	-31.463194133453
6.8936000000000	-31.455442055119
6.8944000000000	-31.447689740423
6.8952000000000	-31.439937300427
6.8960000000000	-31.432184844948
6.8968000000000	-31.424432482571
6.8976000000000	-31.416680320660
6.8984000000000	-31.408928465374
6.8992000000000	-31.401177021674
6.9000000000000	-31.393426093340
6.9008000000000	-31.385675782978
6.9016000000000	-31.377926192040
6.9024000000000	-31.370177420825
6.9032000000000	-31.362429568502
6.9040000000000	-31.354682733112
6.9048000000000	-31.346937011586
6.9056000000000	-31.339192499755
6.9064000000000	-31.331449292360
6.9072000000000	-31.323707483063
6.9080000000000	-31.315967164463
6.9088000000000	-31.308228428101
6.9096000000000	-31.300491364475
6.9104000000000	-31.292756063048
6.9112000000000	-31.285022612263
6.9120000000000	-31.277291099551
6.9128000000000	-31.269561611341
6.9136000000000	-31.261834233073
6.9144000000000	-31.254109049208
6.9152000000000	-31.246386143237
6.9160000000000	-31.238665597692
6.9168000000000	-31.230947494157
6.9176000000000	-31.223231913279
6.9184000000000	-31.215518934775
6.9192000000000	-31.207808637446
6.9200000000000	-31.200101099183
6.9208000000000	-31.192396396981
6.9216000000000	-31.184694606945
6.9224000000000	-31.176995804302
6.9232000000000	-31.169300063409
6.9240000000000	-31.161607457765
6.9248000000000	-31.153918060018
6.9256000000000	-31.146231941975
6.9264000000000	-31.138549174614
6.9272000000000	-31.130869828087
6.9280000000000	-31.123193971736
6.9288000000000	-31.115521674098
6.9296000000000	-31.107853002914
6.9304000000000	-31.100188025141
6.9312000000000	-31.092526806957
6.9320000000000	-31.084869413771
6.9328000000000	-31.077215910233
6.9336000000000	-31.069566360243
6.9344000000000	-31.061920826954
6.9352000000000	-31.054279372790
6.9360000000000	-31.046642059443
6.9368000000000	-31.039008947892
6.9376000000000	-31.031380098403
6.9384000000000	-31.023755570542
6.9392000000000	-31.016135423182
6.9400000000000	-31.008519714509
6.9408000000000	-31.000908502031
6.9416000000000	-30.993301842587
6.9424000000000	-30.985699792356
6.9432000000000	-30.978102406857
6.9440000000000	-30.970509740968
6.9448000000000	-30.962921848924
6.9456000000000	-30.955338784328
6.9464000000000	-30.947760600162
6.9472000000000	-30.940187348786
6.9480000000000	-30.932619081954
6.9488000000000	-30.925055850814
6.9496000000000	-30.917497705921
6.9504000000000	-30.909944697240
6.9512000000000	-30.902396874154
6.9520000000000	-30.894854285472
6.9528000000000	-30.887316979435
6.9536000000000	-30.879785003722
6.9544000000000	-30.872258405458
6.9552000000000	-30.864737231220
6.9560000000000	-30.857221527045
6.9568000000000	-30.849711338432
6.9576000000000	-30.842206710355
6.9584000000000	-30.834707687265
6.9592000000000	-30.827214313097
6.9600000000000	-30.819726631276
6.9608000000000	-30.812244684725
6.9616000000000	-30.804768515870
6.9624000000000	-30.797298166644
6.9632000000000	-30.789833678498
6.9640000000000	-30.782375092402
6.9648000000000	-30.774922448853
6.9656000000000	-30.767475787881
6.9664000000000	-30.760035149055
6.9672000000000	-30.752600571487
6.9680000000000	-30.745172093840
6.9688000000000	-30.737749754331
6.9696000000000	-30.730333590740
6.9704000000000	-30.722923640411
6.9712000000000	-30.715519940262
6.9720000000000	-30.708122526788
6.9728000000000	-30.700731436065
6.9736000000000	-30.693346703759
6.9744000000000	-30.685968365126
6.9752000000000	-30.678596455024
6.9760000000000	-30.671231007913
6.9768000000000	-30.663872057859
6.9776000000000	-30.656519638544
6.9784000000000	-30.649173783267
6.9792000000000	-30.641834524953
6.9800000000000	-30.634501896150
6.9808000000000	-30.627175929044
6.9816000000000	-30.619856655456
6.9824000000000	-30.612544106849
6.9832000000000	-30.605238314334
6.9840000000000	-30.597939308672
6.9848000000000	-30.590647120284
6.9856000000000	-30.583361779247
6.9864000000000	-30.576083315305
6.9872000000000	-30.568811757873
6.9880000000000	-30.561547136037
6.9888000000000	-30.554289478563
6.9896000000000	-30.547038813898
6.9904000000000	-30.539795170178
6.9912000000000	-30.532558575228
6.9920000000000	-30.525329056569
6.9928000000000	-30.518106641419
6.9936000000000	-30.510891356701
6.9944000000000	-30.503683229046
6.9952000000000	-30.496482284793
6.9960000000000	-30.489288549999
6.9968000000000	-30.482102050439
6.9976000000000	-30.474922811608
6.9984000000000	-30.467750858733
6.9992000000000	-30.460586216766
7.0000000000000	-30.453428910395
7.0008000000000	-30.446278964047
7.0016000000000	-30.439136401889
7.0024000000000	-30.432001247831
7.0032000000000	-30.424873525535
7.0040000000000	-30.417753258413
7.0048000000000	-30.410640469631
7.0056000000000	-30.403535182117
7.0064000000000	-30.396437418560
7.0072000000000	-30.389347201412
7.0080000000000	-30.382264552898
7.0088000000000	-30.375189495014
7.0096000000000	-30.368122049529
7.0104000000000	-30.361062237993
7.0112000000000	-30.354010081738
7.0120000000000	-30.346965601880
7.0128000000000	-30.339928819323
7.0136000000000	-30.332899754764
7.0144000000000	-30.325878428692
7.0152000000000	-30.318864861394
7.0160000000000	-30.311859072958
7.0168000000000	-30.304861083273
7.0176000000000	-30.297870912037
7.0184000000000	-30.290888578755
7.0192000000000	-30.283914102745
7.0200000000000	-30.276947503137
7.0208000000000	-30.269988798881
7.0216000000000	-30.263038008746
7.0224000000000	-30.256095151325
7.0232000000000	-30.249160245034
7.0240000000000	-30.242233308120
7.0248000000000	-30.235314358658
7.0256000000000	-30.228403414559
7.0264000000000	-30.221500493568
7.0272000000000	-30.214605613268
7.0280000000000	-30.207718791086
7.0288000000000	-30.200840044289
7.0296000000000	-30.193969389992
7.0304000000000	-30.187106845157
7.0312000000000	-30.180252426597
7.0320000000000	-30.173406150979
7.0328000000000	-30.166568034824
7.0336000000000	-30.159738094510
7.0344000000000	-30.152916346278
7.0352000000000	-30.146102806229
7.0360000000000	-30.139297490328
7.0368000000000	-30.132500414406
7.0376000000000	-30.125711594167
7.0384000000000	-30.118931045180
7.0392000000000	-30.112158782892
7.0400000000000	-30.105394822622
7.0408000000000	-30.098639179567
7.0416000000000	-30.091891868804
7.0424000000000	-30.085152905291
7.0432000000000	-30.078422303868
7.0440000000000	-30.071700079261
7.0448000000000	-30.064986246085
7.0456000000000	-30.058280818840
7.0464000000000	-30.051583811921
7.0472000000000	-30.044895239614
7.0480000000000	-30.038215116099
7.0488000000000	-30.031543455454
7.0496000000000	-30.024880271655
7.0504000000000	-30.018225578577
7.0512000000000	-30.011579389997
7.0520000000000	-30.004941719598
7.0528000000000	-29.998312580966
7.0536000000000	-29.991691987595
7.0544000000000	-29.985079952886
7.0552000000000	-29.978476490152
7.0560000000000	-29.971881612618
7.0568000000000	-29.965295333423
7.0576000000000	-29.958717665618
7.0584000000000	-29.952148622176
7.0592000000000	-29.945588215983
7.0600000000000	-29.939036459849
7.0608000000000	-29.932493366502
7.0616000000000	-29.925958948595
7.0624000000000	-29.919433218705
7.0632000000000	-29.912916189334
7.0640000000000	-29.906407872911
7.0648000000000	-29.899908281794
7.0656000000000	-29.893417428272
7.0664000000000	-29.886935324564
7.0672000000000	-29.880461982822
7.0680000000000	-29.873997415131
7.0688000000000	-29.867541633514
7.0696000000000	-29.861094649928
7.0704000000000	-29.854656476270
7.0712000000000	-29.848227124374
7.0720000000000	-29.841806606016
7.0728000000000	-29.835394932913
7.0736000000000	-29.828992116726
7.0744000000000	-29.822598169059
7.0752000000000	-29.816213101460
7.0760000000000	-29.809836925427
7.0768000000000	-29.803469652402
7.0776000000000	-29.797111293778
7.0784000000000	-29.790761860897
7.0792000000000	-29.784421365051
7.0800000000000	-29.778089817485
7.0808000000000	-29.771767229397
7.0816000000000	-29.765453611939
7.0824000000000	-29.759148976218
7.0832000000000	-29.752853333298
7.0840000000000	-29.746566694198
7.0848000000000	-29.740289069897
7.0856000000000	-29.734020471332
7.0864000000000	-29.727760909403
7.0872000000000	-29.721510394966
7.0880000000000	-29.715268938842
7.0888000000000	-29.709036551816
7.0896000000000	-29.702813244633
7.0904000000000	-29.696599028007
7.0912000000000	-29.690393912614
7.0920000000000	-29.684197909097
7.0928000000000	-29.678011028068
7.0936000000000	-29.671833280106
7.0944000000000	-29.665664675758
7.0952000000000	-29.659505225541
7.0960000000000	-29.653354939944
7.0968000000000	-29.647213829425
7.0976000000000	-29.641081904416
7.0984000000000	-29.634959175319
7.0992000000000	-29.628845652513
7.1000000000000	-29.622741346348
7.1008000000000	-29.616646267151
7.1016000000000	-29.610560425222
7.1024000000000	-29.604483830842
7.1032000000000	-29.598416494264
7.1040000000000	-29.592358425720
7.1048000000000	-29.586309635423
7.1056000000000	-29.580270133561
7.1064000000000	-29.574239930304
7.1072000000000	-29.568219035801
7.1080000000000	-29.562207460182
7.1088000000000	-29.556205213560
7.1096000000000	-29.550212306026
7.1104000000000	-29.544228747657
7.1112000000000	-29.538254548511
7.1120000000000	-29.532289718631
7.1128000000000	-29.526334268044
7.1136000000000	-29.520388206760
7.1144000000000	-29.514451544776
7.1152000000000	-29.508524292073
7.1160000000000	-29.502606458619
7.1168000000000	-29.496698054369
7.1176000000000	-29.490799089264
7.1184000000000	-29.484909573233
7.1192000000000	-29.479029516194
7.1200000000000	-29.473158928051
7.1208000000000	-29.467297818700
7.1216000000000	-29.461446198022
7.1224000000000	-29.455604075892
7.1232000000000	-29.449771462173
7.1240000000000	-29.443948366717
7.1248000000000	-29.438134799370
7.1256000000000	-29.432330769967
7.1264000000000	-29.426536288335
7.1272000000000	-29.420751364293
7.1280000000000	-29.414976007651
7.1288000000000	-29.409210228214
7.1296000000000	-29.403454035777
7.1304000000000	-29.397707440132
7.1312000000000	-29.391970451059
7.1320000000000	-29.386243078337
7.1328000000000	-29.380525331736
7.1336000000000	-29.374817221021
7.1344000000000	-29.369118755952
7.1352000000000	-29.363429946283
7.1360000000000	-29.357750801764
7.1368000000000	-29.352081332139
7.1376000000000	-29.346421547149
7.1384000000000	-29.340771456530
7.1392000000000	-29.335131070015
7.1400000000000	-29.329500397330
7.1408000000000	-29.323879448201
7.1416000000000	-29.318268232348
7.1424000000000	-29.312666759491
7.1432000000000	-29.307075039342
7.1440000000000	-29.301493081614
7.1448000000000	-29.295920896015
7.1456000000000	-29.290358492252
7.1464000000000	-29.284805880029
7.1472000000000	-29.279263069046
7.1480000000000	-29.273730069003
7.1488000000000	-29.268206889597
7.1496000000000	-29.262693540522
7.1504000000000	-29.257190031471
7.1512000000000	-29.251696372136
7.1520000000000	-29.246212572204
7.1528000000000	-29.240738641364
7.1536000000000	-29.235274589302
7.1544000000000	-29.229820425702
7.1552000000000	-29.224376160246
7.1560000000000	-29.218941802615
7.1568000000000	-29.213517362490
7.1576000000000	-29.208102849549
7.1584000000000	-29.202698273469
7.1592000000000	-29.197303643925
7.1600000000000	-29.191918970592
7.1608000000000	-29.186544263142
7.1616000000000	-29.181179531248
7.1624000000000	-29.175824784579
7.1632000000000	-29.170480032804
7.1640000000000	-29.165145285591
7.1648000000000	-29.159820552605
7.1656000000000	-29.154505843512
7.1664000000000	-29.149201167973
7.1672000000000	-29.143906535651
7.1680000000000	-29.138621956206
7.1688000000000	-29.133347439295
7.1696000000000	-29.128082994574
7.1704000000000	-29.122828631700
7.1712000000000	-29.117584360324
7.1720000000000	-29.112350190096
7.1728000000000	-29.107126130666
7.1736000000000	-29.101912191680
7.1744000000000	-29.096708382783
7.1752000000000	-29.091514713615
7.1760000000000	-29.086331193816
7.1768000000000	-29.081157833024
7.1776000000000	-29.075994640871
7.1784000000000	-29.070841626988
7.1792000000000	-29.065698801005
7.1800000000000	-29.060566172544
7.1808000000000	-29.055443751229
7.1816000000000	-29.050331546676
7.1824000000000	-29.045229568500
7.1832000000000	-29.040137826312
7.1840000000000	-29.035056329718
7.1848000000000	-29.029985088319
7.1856000000000	-29.024924111715
7.1864000000000	-29.019873409499
7.1872000000000	-29.014832991259
7.1880000000000	-29.009802866578
7.1888000000000	-29.004783045036
7.1896000000000	-28.999773536206
7.1904000000000	-28.994774349655
7.1912000000000	-28.989785494945
7.1920000000000	-28.984806981632
7.1928000000000	-28.979838819266
7.1936000000000	-28.974881017389
7.1944000000000	-28.969933585538
7.1952000000000	-28.964996533242
7.1960000000000	-28.960069870024
7.1968000000000	-28.955153605398
7.1976000000000	-28.950247748871
7.1984000000000	-28.945352309942
7.1992000000000	-28.940467298102
7.2000000000000	-28.935592722832
7.2008000000000	-28.930728593607
7.2016000000000	-28.925874919890
7.2024000000000	-28.921031711137
7.2032000000000	-28.916198976792
7.2040000000000	-28.911376726290
7.2048000000000	-28.906564969057
7.2056000000000	-28.901763714507
7.2064000000000	-28.896972972043
7.2072000000000	-28.892192751058
7.2080000000000	-28.887423060931
7.2088000000000	-28.882663911033
7.2096000000000	-28.877915310719
7.2104000000000	-28.873177269334
7.2112000000000	-28.868449796209
7.2120000000000	-28.863732900663
7.2128000000000	-28.859026592000
7.2136000000000	-28.854330879511
7.2144000000000	-28.849645772472
7.2152000000000	-28.844971280147
7.2160000000000	-28.840307411781
7.2168000000000	-28.835654176607
7.2176000000000	-28.831011583841
7.2184000000000	-28.826379642683
7.2192000000000	-28.821758362317
7.2200000000000	-28.817147751911
7.2208000000000	-28.812547820614
7.2216000000000	-28.807958577559
7.2224000000000	-28.803380031860
7.2232000000000	-28.798812192614
7.2240000000000	-28.794255068899
7.2248000000000	-28.789708669772
7.2256000000000	-28.785173004273
7.2264000000000	-28.780648081421
7.2272000000000	-28.776133910215
7.2280000000000	-28.771630499633
7.2288000000000	-28.767137858633
7.2296000000000	-28.762655996150
7.2304000000000	-28.758184921097
7.2312000000000	-28.753724642367
7.2320000000000	-28.749275168827
7.2328000000000	-28.744836509322
7.2336000000000	-28.740408672676
7.2344000000000	-28.735991667684
7.2352000000000	-28.731585503120
7.2360000000000	-28.727190187733
7.2368000000000	-28.722805730245
7.2376000000000	-28.718432139353
7.2384000000000	-28.714069423728
7.2392000000000	-28.709717592013
7.2400000000000	-28.705376652826
7.2408000000000	-28.701046614755
7.2416000000000	-28.696727486361
7.2424000000000	-28.692419276178
7.2432000000000	-28.688121992708
7.2440000000000	-28.683835644426
7.2448000000000	-28.679560239775
7.2456000000000	-28.675295787169
7.2464000000000	-28.671042294991
7.2472000000000	-28.666799771592
7.2480000000000	-28.662568225292
7.2488000000000	-28.658347664377
7.2496000000000	-28.654138097104
7.2504000000000	-28.649939531691
