#Parameters = {totaltime=320; L=18.9; PIN=7000; a=63; b=32; blendraduis=7.13; d=5; s=29; smallblend=0.5; ta=87.96; tb=20.47; trh=3.91; wa=74.97; wb=11.96; wblend=3.01; wr=42.5699947662; wt=10.05}
#"Time / ns"	"Particle vs. Time [Real Part]"
#-------------------------------------------
0.33187960712944	23485.000000000
0.33353073081166	23492.000000000
0.33518188224946	23492.000000000
0.33683303368726	23497.000000000
0.33848415736948	23490.000000000
0.34013530880728	23495.000000000
0.34178646024507	23491.000000000
0.34343758392730	23491.000000000
0.34508873536510	23494.000000000
0.34673988680289	23496.000000000
0.34839101048512	23497.000000000
0.35004216192291	23498.000000000
0.35169331336071	23504.000000000
0.35334443704294	23506.000000000
0.35499558848073	23509.000000000
0.35664673991853	23514.000000000
0.35829786360075	23519.000000000
0.35994901503855	23520.000000000
0.36160016647635	23522.000000000
0.36325129015857	23522.000000000
0.36490244159637	23525.000000000
0.36655359303417	23525.000000000
0.36820471671639	23523.000000000
0.36985586815419	23525.000000000
0.37150701959199	23531.000000000
0.37315814327421	23531.000000000
0.37480929471201	23534.000000000
0.37646044614981	23535.000000000
0.37811156983203	23532.000000000
0.37976272126983	23534.000000000
0.38141387270763	23535.000000000
0.38306499638985	23541.000000000
0.38471614782765	23545.000000000
0.38636729926544	23545.000000000
0.38801842294767	23553.000000000
0.38966957438547	23555.000000000
0.39132072582326	23558.000000000
0.39297184950549	23560.000000000
0.39462300094328	23559.000000000
0.39627415238108	23558.000000000
0.39792527606330	23559.000000000
0.39957642750110	23557.000000000
0.40122757893890	23551.000000000
0.40287870262112	23550.000000000
0.40452985405892	23553.000000000
0.40618100549672	23556.000000000
0.40783212917894	23551.000000000
0.40948328061674	23553.000000000
0.41113443205454	23556.000000000
0.41278555573676	23556.000000000
0.41443670717456	23554.000000000
0.41608785861236	23557.000000000
0.41773898229458	23562.000000000
0.41939013373238	23569.000000000
0.42104128517018	23570.000000000
0.42269240885240	23572.000000000
0.42434356029020	23579.000000000
0.42599471172799	23582.000000000
0.42764583541022	23591.000000000
0.42929698684802	23602.000000000
0.43094813828581	23607.000000000
0.43259926196804	23614.000000000
0.43425041340583	23618.000000000
0.43590156484363	23627.000000000
0.43755268852586	23630.000000000
0.43920383996365	23631.000000000
0.44085499140145	23638.000000000
0.44250611508367	23639.000000000
0.44415726652147	23637.000000000
0.44580841795927	23646.000000000
0.44745954164149	23649.000000000
0.44911069307929	23651.000000000
0.45076184451709	23650.000000000
0.45241299595489	23652.000000000
0.45406411963711	23655.000000000
0.45571527107491	23654.000000000
0.45736642251271	23653.000000000
0.45901754619493	23657.000000000
0.46066869763273	23661.000000000
0.46231984907052	23667.000000000
0.46397097275275	23672.000000000
0.46562212419055	23672.000000000
0.46727327562834	23676.000000000
0.46892439931057	23678.000000000
0.47057552299279	23681.000000000
0.47222670218616	23687.000000000
0.47387782586839	23695.000000000
0.47552894955061	23698.000000000
0.47718012874398	23706.000000000
0.47883125242620	23712.000000000
0.48048237610843	23720.000000000
0.48213355530180	23720.000000000
0.48378467898402	23727.000000000
0.48543580266625	23738.000000000
0.48708698185962	23743.000000000
0.48873810554184	23747.000000000
0.49038922922406	23751.000000000
0.49204040841744	23759.000000000
0.49369153209966	23764.000000000
0.49534265578188	23767.000000000
0.49699383497526	23772.000000000
0.49864495865748	23775.000000000
0.50029608233970	23782.000000000
0.50194726153308	23786.000000000
0.50359838521530	23792.000000000
0.50524950889752	23795.000000000
0.50690068809089	23803.000000000
0.50855181177312	23808.000000000
0.51020293545534	23807.000000000
0.51185411464871	23812.000000000
0.51350523833094	23819.000000000
0.51515636201316	23825.000000000
0.51680754120653	23830.000000000
0.51845866488875	23836.000000000
0.52010978857098	23839.000000000
0.52176096776435	23845.000000000
0.52341209144657	23850.000000000
0.52506321512880	23857.000000000
0.52671439432217	23862.000000000
0.52836551800439	23871.000000000
0.53001664168661	23873.000000000
0.53166782087999	23880.000000000
0.53331894456221	23885.000000000
0.53497006824443	23890.000000000
0.53662124743781	23893.000000000
0.53827237112003	23898.000000000
0.53992355031340	23902.000000000
0.54157467399563	23906.000000000
0.54322579767785	23909.000000000
0.54487697687122	23908.000000000
0.54652810055345	23911.000000000
0.54817922423567	23917.000000000
0.54983040342904	23923.000000000
0.55148152711126	23927.000000000
0.55313265079349	23931.000000000
0.55478382998686	23937.000000000
0.55643495366908	23939.000000000
0.55808607735131	23941.000000000
0.55973725654468	23949.000000000
0.56138838022690	23951.000000000
0.56303950390912	23955.000000000
0.56469068310250	23954.000000000
0.56634180678472	23953.000000000
0.56799293046694	23964.000000000
0.56964410966032	23968.000000000
0.57129523334254	23971.000000000
0.57294635702476	23975.000000000
0.57459753621814	23980.000000000
0.57624865990036	23986.000000000
0.57789978358258	23992.000000000
0.57955096277595	23995.000000000
0.58120208645818	24002.000000000
0.58285321014040	24008.000000000
0.58450438933377	24014.000000000
0.58615551301600	24013.000000000
0.58780663669822	24014.000000000
0.58945781589159	24012.000000000
0.59110893957381	24013.000000000
0.59276006325604	24019.000000000
0.59441124244941	24023.000000000
0.59606236613163	24028.000000000
0.59771348981386	24033.000000000
0.59936466900723	24033.000000000
0.60101579268945	24034.000000000
0.60266691637167	24037.000000000
0.60431809556505	24040.000000000
0.60596921924727	24043.000000000
0.60762034292949	24043.000000000
0.60927152212287	24042.000000000
0.61092264580509	24042.000000000
0.61257376948731	24046.000000000
0.61422494868069	24047.000000000
0.61587607236291	24052.000000000
0.61752719604513	24055.000000000
0.61917837523850	24060.000000000
0.62082949892073	24063.000000000
0.62248062260295	24063.000000000
0.62413180179632	24064.000000000
0.62578292547855	24066.000000000
0.62743404916077	24067.000000000
0.62908522835414	24066.000000000
0.63073635203637	24066.000000000
0.63238747571859	24067.000000000
0.63403865491196	24066.000000000
0.63568977859418	24068.000000000
0.63734090227641	24071.000000000
0.63899208146978	24071.000000000
0.64064320515200	24070.000000000
0.64229432883423	24068.000000000
0.64394550802760	24065.000000000
0.64559663170982	24064.000000000
0.64724775539204	24065.000000000
0.64889893458542	24063.000000000
0.65055005826764	24066.000000000
0.65220118194986	24065.000000000
0.65385236114324	24063.000000000
0.65550348482546	24063.000000000
0.65715460850768	24062.000000000
0.65880578770106	24060.000000000
0.66045691138328	24056.000000000
0.66210803506550	24054.000000000
0.66375921425887	24048.000000000
0.66541033794110	24048.000000000
0.66706146162332	24048.000000000
0.66871264081669	24049.000000000
0.67036376449892	24049.000000000
0.67201488818114	24049.000000000
0.67366606737451	24046.000000000
0.67531719105673	24045.000000000
0.67696831473896	24044.000000000
0.67861949393233	24041.000000000
0.68027061761455	24038.000000000
0.68192174129678	24036.000000000
0.68357292049015	24032.000000000
0.68522404417237	24029.000000000
0.68687516785459	24029.000000000
0.68852634704797	24025.000000000
0.69017747073019	24025.000000000
0.69182859441241	24024.000000000
0.69347977360579	24022.000000000
0.69513089728801	24018.000000000
0.69678202097023	24015.000000000
0.69843320016361	24013.000000000
0.70008432384583	24011.000000000
0.70173544752805	24007.000000000
0.70338662672143	24004.000000000
0.70503775040365	24000.000000000
0.70668887408587	23998.000000000
0.70834005327924	23997.000000000
0.70999117696147	23995.000000000
0.71164230064369	23995.000000000
0.71329347983706	23993.000000000
0.71494460351929	23992.000000000
0.71659572720151	23988.000000000
0.71824690639488	23987.000000000
0.71989803007710	23985.000000000
0.72154915375933	23981.000000000
0.72320033295270	23977.000000000
0.72485145663492	23973.000000000
0.72650258031715	23969.000000000
0.72815375951052	23963.000000000
0.72980488319274	23962.000000000
0.73145600687496	23960.000000000
0.73310718606834	23957.000000000
0.73475830975056	23954.000000000
0.73640943343278	23952.000000000
0.73806061262616	23950.000000000
0.73971173630838	23948.000000000
0.74136285999060	23946.000000000
0.74301403918398	23941.000000000
0.74466516286620	23938.000000000
0.74631628654842	23936.000000000
0.74796746574179	23935.000000000
0.74961858942402	23932.000000000
0.75126971310624	23932.000000000
0.75292089229961	23930.000000000
0.75457201598184	23928.000000000
0.75622313966406	23928.000000000
0.75787431885743	23927.000000000
0.75952544253965	23924.000000000
0.76117656622188	23920.000000000
0.76282774541525	23919.000000000
0.76447886909747	23916.000000000
0.76612999277970	23911.000000000
0.76778117197307	23908.000000000
0.76943229565529	23904.000000000
0.77108341933751	23901.000000000
0.77273459853089	23898.000000000
0.77438572221311	23895.000000000
0.77603684589533	23894.000000000
0.77768802508871	23893.000000000
0.77933914877093	23889.000000000
0.78099027245315	23889.000000000
0.78264145164653	23888.000000000
0.78429257532875	23882.000000000
0.78594369901097	23880.000000000
0.78759487820435	23879.000000000
0.78924600188657	23878.000000000
0.79089712556879	23876.000000000
0.79254830476216	23873.000000000
0.79419942844439	23871.000000000
0.79585055212661	23869.000000000
0.79750173131998	23867.000000000
0.79915285500221	23867.000000000
0.80080397868443	23867.000000000
0.80245515787780	23865.000000000
0.80410628156002	23865.000000000
0.80575740524225	23861.000000000
0.80740858443562	23860.000000000
0.80905970811784	23860.000000000
0.81071083180007	23858.000000000
0.81236201099344	23858.000000000
0.81401313467566	23856.000000000
0.81566425835788	23854.000000000
0.81731543755126	23854.000000000
0.81896656123348	23853.000000000
0.82061768491570	23852.000000000
0.82226886410908	23848.000000000
0.82391998779130	23847.000000000
0.82557111147352	23847.000000000
0.82722229066690	23847.000000000
0.82887341434912	23842.000000000
0.83052453803134	23841.000000000
0.83217571722471	23840.000000000
0.83382684090694	23840.000000000
0.83547796458916	23840.000000000
0.83712914378253	23839.000000000
0.83878026746476	23837.000000000
0.84043139114698	23834.000000000
0.84208257034035	23833.000000000
0.84373369402257	23831.000000000
0.84538481770480	23830.000000000
0.84703599689817	23830.000000000
0.84868712058039	23830.000000000
0.85033824426262	23827.000000000
0.85198942345599	23827.000000000
0.85364054713821	23826.000000000
0.85529167082044	23824.000000000
0.85694285001381	23821.000000000
0.85859397369603	23820.000000000
0.86024509737825	23820.000000000
0.86189627657163	23819.000000000
0.86354740025385	23815.000000000
0.86519852393607	23814.000000000
0.86684970312945	23809.000000000
0.86850082681167	23806.000000000
0.87015195049389	23806.000000000
0.87180312968727	23805.000000000
0.87345425336949	23803.000000000
0.87510537705171	23801.000000000
0.87675655624508	23800.000000000
0.87840767992731	23799.000000000
0.88005880360953	23798.000000000
0.88170998280290	23795.000000000
0.88336110648513	23795.000000000
0.88501223016735	23794.000000000
0.88666340936072	23793.000000000
0.88831453304294	23790.000000000
0.88996565672517	23789.000000000
0.89161683591854	23788.000000000
0.89326795960076	23788.000000000
0.89491908328299	23787.000000000
0.89657026247636	23786.000000000
0.89822138615858	23786.000000000
0.89987256535196	23785.000000000
0.90152368903418	23783.000000000
0.90317481271640	23780.000000000
0.90482599190977	23780.000000000
0.90647711559200	23780.000000000
0.90812823927422	23775.000000000
0.90977941846759	23773.000000000
0.91143054214982	23771.000000000
0.91308166583204	23767.000000000
0.91473284502541	23763.000000000
0.91638396870763	23761.000000000
0.91803509238986	23760.000000000
0.91968627158323	23758.000000000
0.92133739526545	23757.000000000
0.92298851894768	23757.000000000
0.92463969814105	23755.000000000
0.92629082182327	23752.000000000
0.92794194550549	23752.000000000
0.92959312469887	23752.000000000
0.93124424838109	23749.000000000
0.93289542757446	23749.000000000
0.93454655125669	23747.000000000
0.93619767493891	23743.000000000
0.93784879862113	23743.000000000
0.93949992230335	23740.000000000
0.94115104598558	23737.000000000
0.94280228069010	23734.000000000
0.94445340437233	23734.000000000
0.94610452805455	23732.000000000
0.94775565173677	23731.000000000
0.94940677541899	23727.000000000
0.95105789910122	23727.000000000
0.95270913380574	23726.000000000
0.95436025748796	23725.000000000
0.95601138117019	23725.000000000
0.95766250485241	23724.000000000
0.95931362853463	23723.000000000
0.96096475221685	23722.000000000
0.96261598692138	23720.000000000
0.96426711060360	23721.000000000
0.96591823428582	23717.000000000
0.96756935796805	23717.000000000
0.96922048165027	23717.000000000
0.97087160533249	23715.000000000
0.97252284003702	23715.000000000
0.97417396371924	23713.000000000
0.97582508740146	23713.000000000
0.97747621108368	23711.000000000
0.97912733476591	23710.000000000
0.98077845844813	23708.000000000
0.98242969315265	23708.000000000
0.98408081683488	23710.000000000
0.98573194051710	23710.000000000
0.98738306419932	23711.000000000
0.98903418788154	23712.000000000
0.99068531156377	23711.000000000
0.99233654626829	23714.000000000
0.99398766995051	23716.000000000
0.99563879363274	23720.000000000
0.99728991731496	23723.000000000
0.99894104099718	23721.000000000
1.0005921646794	23718.000000000
1.0022433993839	23720.000000000
1.0038945230662	23718.000000000
1.0055456467484	23718.000000000
1.0071967704306	23719.000000000
1.0088478941128	23723.000000000
1.0104990177950	23725.000000000
1.0121502524996	23723.000000000
1.0138013761818	23727.000000000
1.0154524998640	23727.000000000
1.0171036235462	23728.000000000
1.0187547472285	23728.000000000
1.0204058709107	23735.000000000
1.0220571056152	23738.000000000
1.0237082292974	23744.000000000
1.0253593529796	23748.000000000
1.0270104766619	23751.000000000
1.0286616003441	23754.000000000
1.0303127240263	23757.000000000
1.0319639587308	23755.000000000
1.0336150824131	23761.000000000
1.0352662060953	23764.000000000
1.0369173297775	23773.000000000
1.0385684534597	23775.000000000
1.0402195771420	23784.000000000
1.0418708118465	23791.000000000
1.0435219355287	23796.000000000
1.0451730592109	23803.000000000
1.0468241828931	23809.000000000
1.0484753065754	23820.000000000
1.0501264302576	23833.000000000
1.0517776649621	23840.000000000
1.0534287886443	23843.000000000
1.0550799123266	23847.000000000
1.0567310360088	23858.000000000
1.0583821596910	23862.000000000
1.0600332833732	23868.000000000
1.0616845180778	23873.000000000
1.0633356417600	23878.000000000
1.0649867654422	23883.000000000
1.0666378891244	23889.000000000
1.0682890128066	23896.000000000
1.0699401364889	23903.000000000
1.0715913711934	23913.000000000
1.0732424948756	23916.000000000
1.0748936185578	23923.000000000
1.0765447422401	23930.000000000
1.0781958659223	23932.000000000
1.0798471006268	23934.000000000
1.0814982243090	23940.000000000
1.0831493479913	23945.000000000
1.0848004716735	23946.000000000
1.0864515953557	23952.000000000
1.0881027190379	23956.000000000
1.0897539537424	23965.000000000
1.0914050774247	23973.000000000
1.0930562011069	23974.000000000
1.0947073247891	23977.000000000
1.0963584484713	23981.000000000
1.0980095721536	23985.000000000
1.0996608068581	23989.000000000
1.1013119305403	23988.000000000
1.1029630542225	23990.000000000
1.1046141779048	23991.000000000
1.1062653015870	23996.000000000
1.1079164252692	24005.000000000
1.1095676599737	24007.000000000
1.1112187836559	24016.000000000
1.1128699073382	24024.000000000
1.1145210310204	24026.000000000
1.1161721547026	24032.000000000
1.1178232783848	24035.000000000
1.1194745130894	24035.000000000
1.1211256367716	24036.000000000
1.1227767604538	24042.000000000
1.1244278841360	24046.000000000
1.1260790078182	24047.000000000
1.1277301315005	24050.000000000
1.1293813662050	24054.000000000
1.1310324898872	24053.000000000
1.1326836135694	24060.000000000
1.1343347372517	24062.000000000
1.1359858609339	24068.000000000
1.1376369846161	24071.000000000
1.1392882193206	24075.000000000
1.1409393430029	24079.000000000
1.1425904666851	24084.000000000
1.1442415903673	24086.000000000
1.1458927140495	24092.000000000
1.1475438377317	24091.000000000
1.1491950724363	24093.000000000
1.1508461961185	24097.000000000
1.1524973198007	24097.000000000
1.1541484434829	24095.000000000
1.1557995671652	24099.000000000
1.1574506908474	24099.000000000
1.1591019255519	24100.000000000
1.1607530492341	24103.000000000
1.1624041729164	24102.000000000
1.1640552965986	24101.000000000
1.1657064202808	24102.000000000
1.1673575439630	24102.000000000
1.1690087786675	24105.000000000
1.1706599023498	24106.000000000
1.1723110260320	24110.000000000
1.1739621497142	24109.000000000
1.1756132733964	24108.000000000
1.1772643970787	24105.000000000
1.1789156317832	24100.000000000
1.1805667554654	24103.000000000
1.1822178791476	24106.000000000
1.1838690028299	24102.000000000
1.1855201265121	24101.000000000
1.1871712501943	24098.000000000
1.1888224848988	24097.000000000
1.1904736085810	24095.000000000
1.1921247322633	24097.000000000
1.1937758559455	24093.000000000
1.1954269796277	24093.000000000
1.1970781033099	24090.000000000
1.1987293380145	24093.000000000
1.2003804616967	24093.000000000
1.2020315853789	24091.000000000
1.2036827090611	24094.000000000
1.2053338327433	24098.000000000
1.2069849564256	24100.000000000
1.2086361911301	24099.000000000
1.2102873148123	24097.000000000
1.2119384384945	24098.000000000
1.2135895621768	24097.000000000
1.2152406858590	24096.000000000
1.2168918095412	24094.000000000
1.2185430442457	24091.000000000
1.2201941679280	24088.000000000
1.2218452916102	24089.000000000
1.2234964152924	24092.000000000
1.2251475389746	24090.000000000
1.2267986626568	24091.000000000
1.2284498973614	24083.000000000
1.2301010210436	24076.000000000
1.2317521447258	24075.000000000
1.2334032684080	24074.000000000
1.2350543920903	24073.000000000
1.2367055157725	24068.000000000
1.2383567504770	24069.000000000
1.2400078741592	24068.000000000
1.2416589978415	24068.000000000
1.2433101215237	24070.000000000
1.2449612452059	24067.000000000
1.2466123688881	24064.000000000
1.2482636035926	24064.000000000
1.2499147272749	24063.000000000
1.2515658509571	24064.000000000
1.2532169746393	24067.000000000
1.2548680983215	24066.000000000
1.2565192220038	24069.000000000
1.2581704567083	24064.000000000
1.2598215803905	24063.000000000
1.2614727040727	24058.000000000
1.2631238277550	24059.000000000
1.2647749514372	24061.000000000
1.2664260751194	24059.000000000
1.2680773098239	24061.000000000
1.2697284335061	24059.000000000
1.2713795571884	24057.000000000
1.2730306808706	24058.000000000
1.2746818045528	24060.000000000
1.2763329282350	24063.000000000
1.2779841629396	24063.000000000
1.2796352866218	24058.000000000
1.2812864103040	24055.000000000
1.2829375339862	24054.000000000
1.2845886576685	24056.000000000
1.2862397813507	24054.000000000
1.2878910160552	24057.000000000
1.2895421397374	24058.000000000
1.2911932634196	24057.000000000
1.2928443871019	24052.000000000
1.2944955107841	24053.000000000
1.2961466344663	24052.000000000
1.2977978691708	24052.000000000
1.2994489928531	24050.000000000
1.3011001165353	24051.000000000
1.3027512402175	24049.000000000
1.3044023638997	24052.000000000
1.3060534875819	24052.000000000
1.3077047222865	24051.000000000
1.3093558459687	24050.000000000
1.3110069696509	24050.000000000
1.3126580933331	24047.000000000
1.3143092170154	24046.000000000
1.3159603406976	24049.000000000
1.3176115754021	24052.000000000
1.3192626990843	24045.000000000
1.3209138227666	24045.000000000
1.3225649464488	24042.000000000
1.3242160701310	24042.000000000
1.3258671938132	24041.000000000
1.3275184285177	24034.000000000
1.3291695522000	24032.000000000
1.3308206758822	24030.000000000
1.3324717995644	24026.000000000
1.3341229232466	24025.000000000
1.3357740469289	24021.000000000
1.3374252816334	24020.000000000
1.3390764053156	24021.000000000
1.3407275289978	24018.000000000
1.3423786526801	24016.000000000
1.3440297763623	24015.000000000
1.3456809000445	24012.000000000
1.3473321347490	24012.000000000
1.3489832584312	24009.000000000
1.3506343821135	24009.000000000
1.3522855057957	24013.000000000
1.3539366294779	24011.000000000
1.3555877531601	24012.000000000
1.3572389878647	24011.000000000
1.3588901115469	24007.000000000
1.3605412352291	24007.000000000
1.3621923589113	24006.000000000
1.3638434825936	24000.000000000
1.3654946062758	24000.000000000
1.3671458409803	24001.000000000
1.3687969646625	24005.000000000
1.3704480883447	24004.000000000
1.3720992120270	24004.000000000
1.3737503357092	24007.000000000
1.3754014593914	24007.000000000
1.3770526940959	24008.000000000
1.3787038177782	24009.000000000
1.3803549414604	24010.000000000
1.3820060651426	24011.000000000
1.3836571888248	24011.000000000
1.3853083125070	24013.000000000
1.3869595472116	24012.000000000
1.3886106708938	24010.000000000
1.3902617945760	24009.000000000
1.3919129182582	24009.000000000
1.3935640419405	24008.000000000
1.3952151656227	24009.000000000
1.3968664003272	24015.000000000
1.3985175240094	24015.000000000
1.4001686476917	24015.000000000
1.4018197713739	24013.000000000
1.4034708950561	24012.000000000
1.4051220187383	24014.000000000
1.4067732534429	24017.000000000
1.4084243771251	24014.000000000
1.4100755008073	24016.000000000
1.4117266244895	24012.000000000
1.4133777481717	24011.000000000
1.4150288718540	24012.000000000
1.4166801065585	24011.000000000
1.4183312302407	24010.000000000
1.4199823539229	24011.000000000
1.4216334776052	24010.000000000
1.4232846012874	24007.000000000
1.4249357249696	24010.000000000
1.4265869596741	24011.000000000
1.4282380833563	24008.000000000
1.4298892070386	24005.000000000
1.4315403307208	24000.000000000
1.4331914544030	24000.000000000
1.4348426891075	23994.000000000
1.4364938127898	23989.000000000
1.4381449364720	23983.000000000
1.4397960601542	23983.000000000
1.4414471838364	23982.000000000
1.4430983075187	23984.000000000
1.4447495422232	23980.000000000
1.4464006659054	23976.000000000
1.4480517895876	23974.000000000
1.4497029132698	23973.000000000
1.4513540369521	23970.000000000
1.4530051606343	23969.000000000
1.4546563953388	23967.000000000
1.4563075190210	23965.000000000
1.4579586427033	23963.000000000
1.4596097663855	23963.000000000
1.4612608900677	23961.000000000
1.4629120137499	23958.000000000
1.4645632484545	23958.000000000
1.4662143721367	23957.000000000
1.4678654958189	23953.000000000
1.4695166195011	23953.000000000
1.4711677431833	23951.000000000
1.4728188668656	23950.000000000
1.4744701015701	23946.000000000
1.4761212252523	23944.000000000
1.4777723489345	23941.000000000
1.4794234726168	23940.000000000
1.4810745962990	23936.000000000
1.4827257199812	23935.000000000
1.4843769546857	23936.000000000
